#(id,from,to,speed,planTime)
(35192,17,91,6, 71)
(18952,56,1,8, 71)
(42809,20,95,8, 71)
(34718,19,82,8, 71)
(24148,47,91,8, 71)
(37800,2,69,6, 71)
(36529,51,10,4, 71)
(42858,15,90,6, 71)
(50109,32,89,8, 71)
(18496,4,60,4, 71)
(30284,24,99,6, 71)
(11300,53,8,4, 71)
(22897,55,10,4, 71)
(18390,96,41,4, 71)
(18389,7,91,4, 71)
(26994,50,94,4, 71)
(10894,15,90,8, 71)
(12976,68,11,6, 71)
(18362,61,10,6, 71)
(47704,8,81,8, 71)
(30289,91,26,6, 71)
(43049,21,96,4, 71)
(22658,61,17,8, 71)
(24962,83,38,8, 71)
(43119,36,91,8, 71)
(44455,41,97,8, 71)
(35321,25,80,6, 71)
(28549,24,100,8, 71)
(40855,46,91,8, 71)
(25666,30,91,8, 71)
(29434,76,21,4, 71)
(29063,45,100,4, 71)
(38725,98,43,6, 71)
(12519,68,12,6, 71)
(28439,90,4,6, 71)
(31206,27,92,4, 71)
(20250,51,9,6, 71)
(41220,13,69,6, 71)
(50059,43,98,4, 71)
(38866,70,2,8, 71)
(49829,25,90,4, 71)
(47795,77,2,8, 71)
(20324,14,69,8, 71)
(18790,42,100,4, 71)
(26880,100,31,4, 71)
(20325,49,92,4, 71)
(13350,14,89,4, 71)
(35223,40,93,6, 71)
(42635,49,91,8, 71)
(41139,46,91,4, 71)
(22858,99,11,6, 71)
(26910,68,11,6, 71)
(18683,55,10,4, 71)
(25409,65,10,4, 71)
(33290,63,18,8, 71)
(48530,32,99,6, 71)
(29628,95,20,6, 71)
(42698,49,92,6, 71)
(29176,55,10,6, 71)
(42718,99,41,6, 71)
(37779,96,21,4, 71)
(28538,46,91,8, 71)
(24134,90,32,8, 71)
(40989,22,90,4, 71)
(48097,87,12,4, 71)
(10772,64,20,6, 71)
(47445,33,90,6, 71)
(15577,98,41,8, 71)
(46462,28,83,6, 71)
(15664,49,92,4, 71)
(39633,35,90,4, 71)
(15649,25,80,4, 71)
(15613,22,80,8, 71)
(48598,46,91,8, 71)
(36569,80,5,4, 71)
(49225,46,91,6, 71)
(11851,70,12,6, 71)
(37035,55,10,6, 71)
(14768,77,21,8, 71)
(27416,63,9,8, 71)
(45696,68,12,6, 71)
(23338,44,99,6, 71)
(10068,73,20,4, 71)
(32866,6,61,4, 71)
(33880,29,91,4, 71)
(15497,82,37,6, 71)
(11886,95,30,6, 71)
(15476,16,81,6, 71)
(21953,57,1,4, 71)
(49189,34,99,6, 71)
(30020,25,90,6, 71)
(21889,17,62,8, 71)
(47175,33,89,6, 71)
(27746,33,89,4, 71)
(35692,62,9,4, 71)
(15927,37,81,4, 71)
(12396,90,32,8, 71)
(32948,29,91,4, 71)
(32016,41,96,8, 71)
(23389,17,92,6, 71)
(31181,43,98,6, 71)
(36545,48,93,4, 71)
(47235,74,20,6, 71)
(46519,82,8,6, 71)
(45448,70,2,4, 71)
(39771,35,90,4, 71)
(37973,61,6,4, 71)
(46477,52,7,4, 71)
(25617,21,77,4, 71)
(23206,86,31,4, 71)
(15780,13,68,6, 71)
(39310,87,32,4, 71)
(32530,20,71,8, 71)
(27739,23,79,6, 71)
(29249,83,39,6, 71)
(45545,83,19,8, 71)
(45546,74,10,4, 71)
(15726,77,22,4, 71)
(45572,44,99,4, 71)
(37018,26,71,4, 71)
(39592,80,3,6, 71)
(12658,76,1,4, 71)
(35784,78,12,4, 71)
(36964,81,28,8, 71)
(38018,1,78,4, 71)
(15102,11,80,6, 71)
(46150,66,11,6, 71)
(39402,24,99,6, 71)
(46359,54,10,8, 71)
(35760,3,98,8, 71)
(46156,24,80,8, 71)
(49107,13,69,6, 71)
(14880,84,30,4, 71)
(23506,69,4,4, 71)
(31333,90,21,6, 71)
(14051,56,1,4, 71)
(15013,76,1,8, 71)
(11970,79,3,4, 71)
(50626,68,11,8, 71)
(32124,86,21,4, 71)
(36095,47,91,6, 71)
(30560,8,71,8, 71)
(46299,77,1,4, 71)
(48378,14,99,8, 71)
(49076,4,100,4, 71)
(30540,26,71,6, 71)
(14833,71,19,4, 71)
(15173,48,92,6, 71)
(46086,28,83,6, 71)
(13974,9,61,4, 71)
(38045,53,8,4, 71)
(21964,16,61,8, 71)
(13983,27,71,6, 71)
(45886,82,9,4, 71)
(39575,20,85,8, 71)
(36918,23,80,8, 71)
(21978,28,73,6, 71)
(31358,79,4,4, 71)
(12148,30,82,6, 71)
(45930,12,89,4, 71)
(46557,91,9,4, 71)
(12682,30,75,4, 71)
(15329,57,2,8, 71)
(49154,6,71,6, 71)
(49151,92,47,8, 71)
(47137,61,16,8, 71)
(11938,27,91,8, 71)
(27912,46,91,4, 71)
(35737,39,81,6, 71)
(27918,67,1,6, 71)
(31319,26,91,8, 71)
(39508,31,87,8, 71)
(39505,44,99,6, 71)
(39541,67,1,6, 71)
(45335,81,29,6, 71)
(38391,87,12,6, 71)
(33607,48,91,6, 71)
(48985,45,100,4, 71)
(28727,83,18,8, 71)
(10554,72,28,8, 71)
(28593,64,19,8, 71)
(33557,32,100,6, 71)
(26117,72,8,8, 71)
(49406,55,10,6, 71)
(21374,94,39,8, 71)
(44770,43,100,4, 71)
(16476,78,3,4, 71)
(44832,17,61,8, 71)
(40088,75,20,8, 71)
(40079,85,30,8, 71)
(16435,39,82,6, 71)
(10735,42,100,8, 71)
(16414,56,1,4, 71)
(14465,72,10,8, 71)
(21428,31,90,8, 71)
(48577,45,100,6, 71)
(34121,36,91,4, 71)
(37084,29,71,8, 71)
(44933,93,9,4, 71)
(46705,91,26,8, 71)
(40188,81,40,8, 71)
(33566,86,31,4, 71)
(16620,25,90,8, 71)
(32921,76,21,8, 71)
(11648,70,1,4, 71)
(31871,15,80,8, 71)
(21215,85,30,6, 71)
(14217,22,98,8, 71)
(46999,40,95,6, 71)
(16759,63,9,6, 71)
(40276,24,79,8, 71)
(46865,12,69,8, 71)
(44570,16,81,6, 71)
(32554,83,8,4, 71)
(34203,84,39,6, 71)
(36040,61,16,8, 71)
(27454,18,82,4, 71)
(40207,47,92,8, 71)
(12413,38,81,4, 71)
(16692,3,89,4, 71)
(46827,88,31,4, 71)
(34197,24,100,4, 71)
(22368,71,16,8, 71)
(48426,13,89,8, 71)
(50847,83,9,4, 71)
(13733,59,2,8, 71)
(12362,9,74,4, 71)
(24487,24,90,8, 71)
(11723,29,92,6, 71)
(25278,20,81,8, 71)
(16120,65,10,4, 71)
(46647,86,31,4, 71)
(45095,5,80,8, 71)
(45291,76,1,4, 71)
(31414,24,99,4, 71)
(16150,82,10,8, 71)
(45162,8,52,4, 71)
(23675,74,29,8, 71)
(15994,9,82,6, 71)
(23669,72,9,8, 71)
(30465,58,1,6, 71)
(14524,82,38,8, 71)
(46644,85,40,4, 71)
(21559,20,81,6, 71)
(14588,25,100,8, 71)
(39927,20,74,8, 71)
(45194,38,81,4, 71)
(16096,31,98,4, 71)
(21571,94,30,6, 71)
(33578,31,97,8, 71)
(27639,38,81,4, 71)
(23149,40,94,8, 71)
(14529,52,8,8, 71)
(12792,81,38,8, 71)
(13863,40,83,6, 71)
(23349,4,80,8, 71)
(29698,46,91,4, 71)
(27666,25,80,4, 71)
(28107,87,2,8, 71)
(38433,60,3,8, 71)
(27563,78,22,8, 71)
(22306,26,71,6, 71)
(45092,69,14,4, 71)
(34106,7,51,6, 71)
(25763,8,61,6, 72)
(50952,69,13,4, 72)
(39249,13,88,6, 72)
(23907,41,100,4, 72)
(48655,48,93,8, 72)
(50428,56,1,4, 72)
(41586,20,61,6, 72)
(48403,33,99,8, 72)
(36159,55,10,4, 72)
(41462,16,91,8, 72)
(13118,43,100,4, 72)
(39166,79,13,4, 72)
(26505,1,97,6, 72)
(22314,27,81,4, 72)
(33097,98,2,8, 72)
(22359,39,91,6, 72)
(11006,12,98,6, 72)
(35101,66,1,4, 72)
(30742,31,90,4, 72)
(11002,71,29,4, 72)
(50949,39,93,8, 72)
(32617,7,81,4, 72)
(36162,91,29,8, 72)
(41378,19,73,6, 72)
(25457,45,100,8, 72)
(13097,37,91,8, 72)
(22218,98,23,8, 72)
(41344,75,20,8, 72)
(35164,23,88,8, 72)
(22226,75,20,4, 72)
(41539,97,22,4, 72)
(29280,11,66,4, 72)
(20126,83,18,6, 72)
(35174,89,14,6, 72)
(31941,56,1,8, 72)
(32633,53,10,6, 72)
(22167,97,11,4, 72)
(20012,14,90,8, 72)
(35180,53,9,4, 72)
(40306,90,23,4, 72)
(30159,54,10,6, 72)
(21444,74,30,6, 72)
(26224,66,11,4, 72)
(40580,92,38,6, 72)
(40583,42,98,4, 72)
(40599,41,97,4, 72)
(12791,65,20,6, 72)
(40007,56,1,4, 72)
(21539,57,2,4, 72)
(20871,86,1,8, 72)
(39967,99,14,6, 72)
(20870,33,89,6, 72)
(40650,83,9,6, 72)
(39938,69,11,6, 72)
(26247,84,20,4, 72)
(10859,80,12,6, 72)
(35611,94,20,4, 72)
(21624,30,82,4, 72)
(40556,66,11,8, 72)
(26255,41,97,8, 72)
(40553,81,30,6, 72)
(40083,98,1,8, 72)
(21183,86,11,8, 72)
(35496,87,31,6, 72)
(40282,21,78,4, 72)
(50254,4,100,4, 72)
(40221,80,3,6, 72)
(40209,16,91,6, 72)
(40377,47,92,8, 72)
(48202,49,91,8, 72)
(26133,85,40,4, 72)
(32090,18,93,4, 72)
(12877,23,98,8, 72)
(40439,88,22,6, 72)
(50212,41,99,6, 72)
(31782,4,90,8, 72)
(40175,54,10,6, 72)
(48179,27,91,6, 72)
(21370,13,99,6, 72)
(21010,100,34,8, 72)
(39440,98,41,6, 72)
(35376,21,89,6, 72)
(36220,4,70,8, 72)
(40918,47,92,6, 72)
(12983,85,10,6, 72)
(25925,93,20,4, 72)
(23839,30,91,8, 72)
(12686,33,89,6, 72)
(48093,29,72,8, 72)
(23849,33,88,6, 72)
(48363,12,90,8, 72)
(20394,57,1,8, 72)
(41099,78,12,4, 72)
(50079,59,3,4, 72)
(39501,12,68,4, 72)
(39486,97,1,4, 72)
(33203,8,53,4, 72)
(35211,77,1,4, 72)
(22106,10,84,6, 72)
(30726,88,1,4, 72)
(50114,92,48,6, 72)
(26025,33,98,6, 72)
(23622,43,99,4, 72)
(40890,45,100,6, 72)
(31733,82,28,4, 72)
(33125,56,1,8, 72)
(39846,2,57,8, 72)
(40728,92,29,6, 72)
(35355,90,5,8, 72)
(50338,35,100,8, 72)
(50340,17,91,6, 72)
(39765,24,90,4, 72)
(20680,38,93,8, 72)
(30045,83,28,6, 72)
(50716,59,3,4, 72)
(39679,51,8,8, 72)
(32526,9,84,6, 72)
(26321,82,10,4, 72)
(39622,89,3,6, 72)
(12959,96,11,4, 72)
(35316,47,91,4, 72)
(50676,66,11,4, 72)
(36681,52,8,6, 72)
(24191,91,27,4, 72)
(26589,82,30,4, 72)
(11726,36,91,6, 72)
(16310,9,52,8, 72)
(34100,44,99,6, 72)
(16286,19,82,8, 72)
(13796,72,27,8, 72)
(45048,51,10,4, 72)
(45093,69,11,8, 72)
(27609,91,17,8, 72)
(45186,38,92,4, 72)
(16098,25,100,6, 72)
(32831,25,100,6, 72)
(47288,40,83,4, 72)
(49314,98,42,6, 72)
(16041,98,41,4, 72)
(16022,88,2,4, 72)
(45297,27,92,6, 72)
(49294,94,10,6, 72)
(37085,97,12,4, 72)
(37082,53,10,8, 72)
(11794,68,12,8, 72)
(45355,50,91,4, 72)
(24890,12,90,8, 72)
(45395,62,9,6, 72)
(45402,71,17,8, 72)
(15875,56,1,8, 72)
(15854,87,2,8, 72)
(15833,16,91,8, 72)
(15829,33,99,6, 72)
(37063,60,4,8, 72)
(16350,55,10,6, 72)
(24527,42,100,4, 72)
(30436,46,91,4, 72)
(32822,48,91,4, 72)
(34267,25,100,6, 72)
(16962,82,9,4, 72)
(47432,3,78,4, 72)
(24436,85,40,8, 72)
(16849,75,30,8, 72)
(47416,50,91,6, 72)
(31249,48,91,4, 72)
(16784,39,91,6, 72)
(44527,71,18,6, 72)
(16762,62,19,8, 72)
(44560,12,70,8, 72)
(44563,53,8,4, 72)
(16730,17,72,4, 72)
(27453,23,78,8, 72)
(32282,27,81,8, 72)
(16702,71,27,6, 72)
(16662,43,98,8, 72)
(16630,85,20,6, 72)
(33391,32,99,8, 72)
(16613,24,100,4, 72)
(49410,57,1,8, 72)
(44716,22,77,8, 72)
(32225,61,18,8, 72)
(44720,14,79,4, 72)
(16566,73,10,6, 72)
(16544,93,50,4, 72)
(32392,39,93,4, 72)
(29747,94,30,8, 72)
(13760,71,17,4, 72)
(27522,55,10,4, 72)
(16697,32,90,6, 72)
(13907,92,29,8, 72)
(45524,54,10,6, 72)
(30483,76,21,8, 72)
(14896,50,93,8, 72)
(28013,51,10,4, 72)
(24751,42,99,6, 72)
(14852,22,90,4, 72)
(28043,78,3,8, 72)
(14815,62,7,4, 72)
(49050,5,80,6, 72)
(14761,37,82,6, 72)
(14755,49,92,8, 72)
(28073,81,30,6, 72)
(14742,95,10,8, 72)
(33462,21,100,4, 72)
(32036,94,50,6, 72)
(46555,66,1,6, 72)
(28001,67,11,8, 72)
(31304,83,19,4, 72)
(24791,8,63,8, 72)
(33585,39,91,8, 72)
(47036,22,77,4, 72)
(14546,62,8,4, 72)
(36880,3,68,8, 72)
(28135,60,3,6, 72)
(12063,91,47,4, 72)
(28167,56,1,6, 72)
(46808,79,4,8, 72)
(46821,21,80,8, 72)
(48977,55,10,8, 72)
(46879,22,87,6, 72)
(46956,72,27,8, 72)
(28215,35,100,6, 72)
(47042,93,30,4, 72)
(17010,15,90,6, 72)
(11985,57,2,6, 72)
(14075,24,89,8, 72)
(24625,11,99,8, 72)
(27748,57,2,6, 72)
(32241,86,21,6, 72)
(12154,34,99,6, 72)
(27758,65,20,6, 72)
(24628,84,19,6, 72)
(45649,60,2,8, 72)
(45681,46,91,4, 72)
(15531,35,100,8, 72)
(31102,18,92,6, 72)
(28881,42,98,6, 72)
(49188,10,51,8, 72)
(15439,60,4,8, 72)
(36796,3,70,4, 72)
(24726,42,98,4, 72)
(27851,82,8,8, 72)
(47152,70,14,4, 72)
(45894,71,28,6, 72)
(15337,65,10,8, 72)
(45933,50,94,8, 72)
(28800,89,23,4, 72)
(15194,61,20,8, 72)
(24694,40,93,4, 72)
(46084,51,9,6, 72)
(24698,85,40,6, 72)
(27946,25,100,4, 72)
(32071,14,90,6, 72)
(15087,64,10,4, 72)
(49104,25,90,6, 72)
(15045,98,42,4, 72)
(45890,87,1,4, 72)
(19835,69,1,6, 72)
(34276,86,21,4, 72)
(13664,33,98,4, 72)
(36533,77,2,6, 72)
(19011,26,71,4, 72)
(49853,10,53,4, 72)
(42377,5,70,4, 72)
(30244,57,2,4, 72)
(24073,55,10,4, 72)
(42387,34,100,4, 72)
(12272,2,77,4, 72)
(34835,87,2,6, 72)
(12270,27,91,8, 72)
(26841,75,30,6, 72)
(26844,7,52,4, 72)
(42526,20,73,6, 72)
(29091,28,83,4, 72)
(18837,86,1,8, 72)
(18811,88,23,4, 72)
(26884,6,61,4, 72)
(42625,23,80,8, 72)
(49808,80,15,8, 72)
(42642,56,1,4, 72)
(42643,36,81,4, 72)
(29629,100,14,8, 72)
(34760,98,12,4, 72)
(42710,90,23,4, 72)
(34748,10,82,6, 72)
(50770,46,91,6, 72)
(42729,45,100,8, 72)
(28763,92,8,8, 72)
(18597,51,10,6, 72)
(13283,79,1,4, 72)
(11191,16,71,6, 72)
(19151,34,90,6, 72)
(37589,53,8,8, 72)
(36252,78,2,4, 72)
(19743,86,11,6, 72)
(26627,16,61,8, 72)
(41743,36,81,8, 72)
(49966,28,92,4, 72)
(32649,78,3,4, 72)
(47942,20,74,4, 72)
(41822,96,31,4, 72)
(32998,68,2,4, 72)
(19607,67,2,4, 72)
(28493,68,12,4, 72)
(34982,79,4,4, 72)
(19543,34,89,6, 72)
(19534,97,1,4, 72)
(18586,80,15,4, 72)
(26684,41,97,4, 72)
(41974,60,4,4, 72)
(37630,27,72,4, 72)
(19438,43,100,4, 72)
(33244,6,91,4, 72)
(11149,79,3,8, 72)
(31977,41,98,6, 72)
(24025,68,12,6, 72)
(49898,69,14,6, 72)
(19289,91,28,4, 72)
(47869,43,99,6, 72)
(26765,33,90,8, 72)
(19252,14,100,6, 72)
(49885,39,84,4, 72)
(19195,91,48,8, 72)
(19468,99,32,6, 72)
(10222,97,11,6, 72)
(37489,47,92,6, 72)
(24153,75,10,4, 72)
(13576,71,20,4, 72)
(17550,88,23,6, 72)
(17485,19,61,4, 72)
(30351,89,4,6, 72)
(30756,65,20,6, 72)
(43899,1,97,6, 72)
(17414,26,81,8, 72)
(17407,1,57,4, 72)
(49553,68,13,4, 72)
(12225,48,92,6, 72)
(34388,96,21,4, 72)
(17382,33,90,4, 72)
(43945,52,9,6, 72)
(28969,69,11,6, 72)
(11475,76,1,8, 72)
(43967,29,94,4, 72)
(17329,30,81,6, 72)
(44070,61,6,4, 72)
(28964,86,1,4, 72)
(44148,34,99,6, 72)
(44167,13,68,4, 72)
(17161,82,8,6, 72)
(17158,47,92,4, 72)
(24391,77,12,4, 72)
(34316,53,8,4, 72)
(37240,37,82,6, 72)
(17093,28,72,4, 72)
(17089,82,17,8, 72)
(27351,13,79,6, 72)
(44290,83,20,8, 72)
(17336,95,50,4, 72)
(17021,39,92,4, 72)
(37323,2,98,6, 72)
(36342,22,79,8, 72)
(42863,84,39,8, 72)
(18445,81,8,6, 72)
(48796,34,100,8, 72)
(50931,32,90,6, 72)
(18370,76,11,4, 72)
(43033,55,10,8, 72)
(18261,20,71,6, 72)
(13458,66,1,8, 72)
(28648,26,71,8, 72)
(49716,50,94,6, 72)
(27036,53,8,4, 72)
(47677,41,98,4, 72)
(32729,83,30,6, 72)
(18143,64,19,6, 72)
(17629,83,40,8, 72)
(48803,30,94,6, 72)
(43321,53,9,6, 72)
(34558,11,70,4, 72)
(43412,75,30,8, 72)
(17906,70,11,6, 72)
(47615,6,91,8, 72)
(17876,16,61,4, 72)
(34522,71,16,6, 72)
(47602,43,99,4, 72)
(29589,85,30,8, 72)
(25357,51,7,8, 72)
(17743,99,33,8, 72)
(13547,25,80,4, 72)
(43664,97,32,8, 72)
(17692,7,82,8, 72)
(18061,93,9,4, 72)
(22448,54,10,6, 72)
(43419,81,8,6, 72)
(29944,11,80,4, 72)
(22718,49,94,6, 72)
(25616,20,64,4, 72)
(32489,79,13,4, 72)
(28696,18,73,8, 72)
(22591,5,70,6, 72)
(22701,50,92,6, 72)
(36111,63,20,6, 72)
(22654,14,79,8, 72)
(38533,89,23,4, 72)
(38596,81,17,8, 72)
(25754,22,77,4, 72)
(23114,24,99,6, 72)
(38097,50,93,8, 72)
(33040,50,92,4, 72)
(22734,43,99,8, 72)
(38891,84,9,6, 72)
(22467,17,71,6, 72)
(38718,77,22,6, 72)
(23174,74,29,8, 72)
(22708,81,26,6, 72)
(22811,44,100,4, 72)
(10499,65,10,8, 72)
(38469,64,9,8, 72)
(38702,52,7,8, 72)
(12420,18,81,6, 72)
(10348,67,1,8, 72)
(29957,26,91,6, 72)
(48452,50,92,8, 72)
(25087,47,92,4, 72)
(10429,66,1,4, 72)
(22840,4,69,6, 72)
(38514,65,20,6, 72)
(12417,77,12,4, 72)
(38520,48,92,4, 72)
(23508,21,79,6, 72)
(38451,94,50,6, 72)
(48555,3,100,8, 72)
(50482,67,11,4, 72)
(38586,2,78,6, 72)
(22647,68,2,6, 72)
(32099,11,99,6, 72)
(38470,47,91,8, 73)
(14906,35,90,4, 73)
(12345,40,81,4, 73)
(30740,34,100,4, 73)
(40891,89,4,6, 73)
(40751,37,82,6, 73)
(11679,90,34,4, 73)
(11973,98,22,4, 73)
(31326,14,100,8, 73)
(48323,15,70,4, 73)
(28335,42,98,6, 73)
(36723,43,98,8, 73)
(39033,76,21,6, 73)
(44642,37,82,8, 73)
(37979,48,92,4, 73)
(37167,21,77,4, 73)
(44631,100,3,4, 73)
(31201,70,11,8, 73)
(18572,11,78,4, 73)
(28623,19,91,4, 73)
(30311,9,53,4, 73)
(39643,78,2,8, 73)
(39631,74,19,4, 73)
(42829,39,82,6, 73)
(14992,66,1,4, 73)
(21879,38,83,6, 73)
(44821,46,91,6, 73)
(21887,66,1,4, 73)
(43341,96,11,6, 73)
(25174,42,98,6, 73)
(48130,17,81,6, 73)
(12403,88,3,6, 73)
(43345,78,12,4, 73)
(48127,20,95,6, 73)
(30863,41,99,4, 73)
(44853,58,1,4, 73)
(10671,56,1,6, 73)
(21900,81,10,4, 73)
(18007,29,93,8, 73)
(33707,46,91,4, 73)
(34852,46,91,8, 73)
(18534,91,39,4, 73)
(20642,66,11,6, 73)
(27482,31,90,4, 73)
(48788,91,10,8, 73)
(37826,82,20,6, 73)
(47913,9,52,6, 73)
(20725,24,89,4, 73)
(21838,100,21,4, 73)
(39666,26,71,8, 73)
(27097,3,79,6, 73)
(39618,66,1,8, 73)
(26938,18,61,6, 73)
(11614,63,10,4, 73)
(10633,73,8,4, 73)
(30009,6,61,4, 73)
(16923,11,79,6, 73)
(44383,42,97,8, 73)
(14692,88,22,4, 73)
(31658,59,1,6, 73)
(29633,18,62,8, 73)
(12211,86,11,6, 73)
(31613,34,100,4, 73)
(16934,80,15,4, 73)
(25408,97,41,8, 73)
(31659,43,100,4, 73)
(26924,78,12,4, 73)
(41869,74,19,8, 73)
(39439,73,20,6, 73)
(22140,90,35,6, 73)
(28092,91,39,4, 73)
(20315,86,31,4, 73)
(23866,9,92,4, 73)
(17018,60,2,8, 73)
(33610,17,72,4, 73)
(39056,44,99,4, 73)
(47603,32,88,8, 73)
(46554,39,82,8, 73)
(32340,31,87,8, 73)
(34288,89,11,6, 73)
(33608,44,100,4, 73)
(47601,98,42,4, 73)
(46563,1,97,8, 73)
(22878,53,10,6, 73)
(36010,82,7,8, 73)
(11619,80,25,4, 73)
(39478,93,40,8, 73)
(21987,15,90,8, 73)
(32077,20,83,6, 73)
(30127,50,91,4, 73)
(13713,56,1,6, 73)
(22885,62,9,4, 73)
(23446,26,71,6, 73)
(29319,44,99,4, 73)
(17916,97,31,4, 73)
(19540,58,3,6, 73)
(32656,1,77,4, 73)
(23084,59,4,4, 73)
(10374,45,100,8, 73)
(11661,68,1,8, 73)
(27428,100,15,6, 73)
(41870,45,100,4, 73)
(42411,84,30,6, 73)
(48082,70,3,4, 73)
(39516,13,100,8, 73)
(14769,31,90,8, 73)
(12343,19,93,4, 73)
(37189,27,81,4, 73)
(39507,12,78,8, 73)
(27411,14,89,4, 73)
(14745,55,10,4, 73)
(33637,36,91,6, 73)
(41877,30,85,4, 73)
(12484,1,99,4, 73)
(48850,61,8,6, 73)
(16869,1,79,8, 73)
(11116,75,30,4, 73)
(12674,14,69,6, 73)
(16738,62,18,8, 73)
(44917,99,12,6, 73)
(31276,89,3,8, 73)
(45510,7,51,4, 73)
(15757,13,90,6, 73)
(21258,71,30,4, 73)
(31024,37,92,8, 73)
(31264,12,89,6, 73)
(19210,71,30,6, 73)
(38344,66,1,4, 73)
(21242,43,99,4, 73)
(10763,35,90,8, 73)
(18360,43,98,4, 73)
(40028,23,80,6, 73)
(49266,43,99,4, 73)
(40021,33,88,4, 73)
(31163,87,22,8, 73)
(15465,8,72,8, 73)
(48684,36,81,6, 73)
(33862,74,19,6, 73)
(12875,76,21,6, 73)
(38396,10,85,6, 73)
(11909,16,81,4, 73)
(25623,12,88,4, 73)
(19314,13,70,8, 73)
(11901,48,91,4, 73)
(21263,35,90,8, 73)
(47687,42,99,8, 73)
(10100,33,99,4, 73)
(49277,50,95,6, 73)
(12578,72,9,8, 73)
(19290,36,91,8, 73)
(31063,70,1,8, 73)
(23718,82,8,6, 73)
(33076,50,95,8, 73)
(40069,38,81,6, 73)
(47216,56,1,8, 73)
(21268,90,32,8, 73)
(15707,85,20,8, 73)
(18315,33,100,8, 73)
(27776,25,100,8, 73)
(43038,54,9,8, 73)
(12823,30,83,4, 73)
(37048,52,8,8, 73)
(21386,50,93,8, 73)
(27004,4,99,6, 73)
(35529,19,83,8, 73)
(31185,90,21,4, 73)
(34909,18,62,8, 73)
(22572,56,1,8, 73)
(21355,100,33,6, 73)
(49234,3,99,8, 73)
(50267,89,4,8, 73)
(48911,49,92,6, 73)
(48240,84,20,6, 73)
(47210,32,99,4, 73)
(40236,34,89,6, 73)
(40235,42,100,8, 73)
(13454,17,61,4, 73)
(27738,59,3,4, 73)
(48645,83,30,8, 73)
(47191,1,76,8, 73)
(11821,84,39,4, 73)
(38749,63,19,8, 73)
(12801,59,1,6, 73)
(48238,97,32,8, 73)
(21300,16,91,6, 73)
(15576,74,20,8, 73)
(40102,89,23,8, 73)
(40106,86,11,6, 73)
(48261,69,12,6, 73)
(37436,25,80,8, 73)
(23181,38,93,4, 73)
(48586,45,100,8, 73)
(20880,31,88,4, 73)
(26981,41,97,8, 73)
(40618,29,91,4, 73)
(23774,55,10,8, 73)
(14034,16,91,8, 73)
(40593,18,93,4, 73)
(16303,98,33,4, 73)
(34090,92,10,4, 73)
(43238,16,81,6, 73)
(16235,4,80,8, 73)
(21689,53,9,8, 73)
(20938,100,25,6, 73)
(27065,39,82,4, 73)
(31935,99,11,4, 73)
(23312,4,60,8, 73)
(34610,55,10,4, 73)
(42021,58,1,4, 73)
(47328,77,2,4, 73)
(30707,72,7,6, 73)
(10876,92,30,8, 73)
(34576,80,2,8, 73)
(20803,49,93,8, 73)
(13215,61,10,8, 73)
(26970,31,89,4, 73)
(36657,78,12,4, 73)
(46173,60,5,6, 73)
(25988,16,71,4, 73)
(15081,86,21,4, 73)
(35662,4,59,6, 73)
(35387,86,31,4, 73)
(39779,33,98,8, 73)
(14040,79,12,4, 73)
(34114,85,30,4, 73)
(46203,3,69,4, 73)
(16206,95,40,6, 73)
(47727,18,62,8, 73)
(36718,94,40,4, 73)
(32341,89,11,8, 73)
(10814,70,15,4, 73)
(12891,5,90,6, 73)
(40453,81,29,6, 73)
(34931,88,12,8, 73)
(21596,58,3,8, 73)
(12147,21,76,6, 73)
(49901,20,92,6, 73)
(31218,46,91,4, 73)
(26184,1,57,4, 73)
(23740,72,20,4, 73)
(37586,40,81,6, 73)
(45911,43,99,4, 73)
(45935,36,91,6, 73)
(36654,75,30,6, 73)
(30288,70,12,6, 73)
(27882,20,82,6, 73)
(36692,37,81,4, 73)
(30797,71,26,8, 73)
(20994,99,12,4, 73)
(45155,83,20,4, 73)
(10020,24,99,8, 73)
(23666,66,11,8, 73)
(29204,24,79,4, 73)
(30455,26,91,4, 73)
(12355,9,64,6, 73)
(38200,40,95,4, 73)
(16078,66,1,4, 73)
(31033,11,96,4, 73)
(35623,67,12,6, 73)
(39896,21,89,4, 73)
(34938,51,6,4, 73)
(49494,9,54,6, 73)
(49235,71,9,8, 73)
(23449,6,91,8, 73)
(27263,6,81,6, 73)
(27229,84,39,4, 73)
(42648,45,100,4, 73)
(10446,68,1,8, 73)
(46636,42,99,4, 73)
(34456,7,61,8, 73)
(28959,24,79,8, 73)
(43612,30,92,8, 73)
(46677,46,91,6, 73)
(34763,63,9,8, 73)
(19754,37,92,4, 73)
(50934,42,100,6, 73)
(35804,56,1,8, 73)
(38052,73,10,4, 73)
(34313,87,1,6, 73)
(17135,40,93,6, 73)
(14157,47,91,4, 73)
(18758,99,22,4, 73)
(17463,88,21,4, 73)
(50648,61,16,4, 73)
(13601,34,90,6, 73)
(29426,57,1,6, 73)
(36671,92,19,4, 73)
(29769,19,94,4, 73)
(43546,32,89,6, 73)
(17498,76,11,6, 73)
(10582,62,17,8, 73)
(44187,61,19,4, 73)
(24364,100,21,4, 73)
(32290,50,95,8, 73)
(25784,67,2,4, 73)
(42618,9,62,4, 73)
(31667,9,92,6, 73)
(50413,78,13,6, 73)
